 CLARK Y AIRFOIL
0.865726 0.500519
0.855881 0.497571
0.846038 0.494619
0.836201 0.491657
0.826373 0.488680
0.806752 0.482665
0.787186 0.476555
0.767672 0.470354
0.748208 0.464066
0.728795 0.457690
0.709435 0.451223
0.690129 0.444662
0.670879 0.438004
0.651686 0.431247
0.632551 0.424389
0.613475 0.417430
0.594458 0.410368
0.575501 0.403202
0.556605 0.395932
0.537774 0.388547
0.519015 0.381039
0.500333 0.373398
0.481734 0.365613
0.463222 0.357676
0.444800 0.349583
0.426468 0.341336
0.408226 0.332932
0.390074 0.324372
0.372014 0.315654
0.354050 0.306767
0.336192 0.297698
0.318448 0.288432
0.300825 0.278957
0.283329 0.269260
0.265956 0.259351
0.248695 0.249248
0.231535 0.238969
0.214467 0.228532
0.197486 0.217944
0.180625 0.207149
0.163931 0.196064
0.147454 0.184602
0.131245 0.172677
0.115350 0.160208
0.099779 0.147178
0.084526 0.133597
0.069613 0.119427
0.055103 0.104558
0.041067 0.088871
0.027583 0.072225
0.021164 0.063344
0.015077 0.053886
0.009470 0.043597
0.004634 0.031974
0.001463 0.021466
0.000061 0.015895
-0.000998 0.009728
-0.001169 0.006025
-0.000998 0.003728
-0.000736 0.002276
0.000000 0.000000
0.002768 -0.003794
0.003837 -0.004646
0.005638 -0.005765
0.008720 -0.007104
0.014071 -0.008372
0.018879 -0.008699
0.027457 -0.007556
0.037284 -0.004577
0.046902 -0.001236
0.056324 0.002444
0.065525 0.006507
0.083512 0.015353
0.101292 0.024557
0.118905 0.034051
0.136364 0.043811
0.153691 0.053799
0.170909 0.063977
0.188038 0.074309
0.205098 0.084760
0.222105 0.095303
0.239075 0.105910
0.256022 0.116557
0.272962 0.127217
0.289906 0.137867
0.306857 0.148507
0.323813 0.159140
0.340770 0.169769
0.357727 0.180398
0.374683 0.191030
0.391637 0.201666
0.408589 0.212303
0.425541 0.222941
0.442494 0.233579
0.459446 0.244216
0.476399 0.254852
0.493353 0.265488
0.510306 0.276124
0.527260 0.286759
0.544213 0.297395
0.561167 0.308031
0.578120 0.318667
0.595073 0.329303
0.612026 0.339939
0.628979 0.350576
0.645933 0.361212
0.662886 0.371848
0.679839 0.382484
0.696792 0.393120
0.713746 0.403756
0.730699 0.414392
0.747652 0.425028
0.764606 0.435664
0.781559 0.446301
0.798512 0.456937
0.815465 0.467573
0.832419 0.478209
0.840895 0.483527
0.849372 0.488845
0.857848 0.494163
0.866325 0.499481
