 CLARK Y AIRFOIL
0.999370 0.035498
0.989293 0.037518
0.979217 0.039532
0.969141 0.041535
0.959065 0.043521
0.938917 0.047421
0.918772 0.051211
0.898632 0.054898
0.878494 0.058484
0.858360 0.061968
0.838230 0.065347
0.818104 0.068618
0.797981 0.071776
0.777863 0.074821
0.757748 0.077749
0.737638 0.080560
0.717532 0.083252
0.697430 0.085825
0.677332 0.088277
0.657239 0.090597
0.637150 0.092775
0.617067 0.094799
0.596990 0.096657
0.576919 0.098339
0.556855 0.099843
0.536796 0.101167
0.516744 0.102311
0.496698 0.103275
0.476659 0.104056
0.456626 0.104642
0.436601 0.105019
0.416583 0.105168
0.396575 0.105075
0.376574 0.104727
0.356583 0.104135
0.336599 0.103318
0.316623 0.102298
0.296653 0.101095
0.276688 0.099719
0.256733 0.098104
0.236789 0.096153
0.216860 0.093769
0.196949 0.090849
0.177061 0.087301
0.157195 0.083107
0.137352 0.078277
0.117532 0.072767
0.097740 0.066450
0.077982 0.059188
0.058262 0.050821
0.048424 0.045993
0.038610 0.040500
0.028829 0.034048
0.019102 0.026056
0.011369 0.018266
0.007516 0.014006
0.003686 0.009058
0.001796 0.005869
0.000869 0.003760
0.000418 0.002355
0.000000 0.000000
0.000663 -0.004650
0.001207 -0.005903
0.002271 -0.007737
0.004364 -0.010367
0.008494 -0.013998
0.012585 -0.016544
0.020695 -0.019562
0.030771 -0.021545
0.040831 -0.023110
0.050879 -0.024284
0.060910 -0.025017
0.080944 -0.025650
0.100964 -0.025871
0.120973 -0.025757
0.140970 -0.025336
0.160958 -0.024652
0.180939 -0.023749
0.200913 -0.022668
0.220883 -0.021449
0.240849 -0.020125
0.260812 -0.018726
0.280774 -0.017281
0.300735 -0.015822
0.320697 -0.014373
0.340659 -0.012937
0.360621 -0.011509
0.380584 -0.010085
0.400546 -0.008661
0.420509 -0.007233
0.440471 -0.005802
0.460433 -0.004369
0.480395 -0.002935
0.500357 -0.001501
0.520319 -0.000067
0.540281 0.001365
0.560244 0.002797
0.580206 0.004228
0.600168 0.005660
0.620130 0.007091
0.640092 0.008523
0.660055 0.009955
0.680017 0.011388
0.699979 0.012820
0.719941 0.014252
0.739903 0.015684
0.759866 0.017116
0.779828 0.018548
0.799790 0.019980
0.819752 0.021412
0.839714 0.022844
0.859676 0.024276
0.879639 0.025708
0.899601 0.027140
0.919563 0.028572
0.939525 0.030004
0.959487 0.031436
0.969468 0.032152
0.979450 0.032868
0.989431 0.033584
0.999412 0.034301
